outcome,feature_set,task,repeat,fold,feature,score_drop
delta_pos,published_plus_profiles,regression,1,4,dft_profile_weighted_mean_oxi_range,-0.016040981394851217
delta_pos,published_plus_profiles,regression,1,4,dft_profile_weighted_mean_oxi_s_min,0.00016448576762218003
delta_pos,published_plus_profiles,regression,1,4,dft_profile_weighted_mean_oxi_s_max,-0.01012824303877391
delta_pos,published_plus_profiles,regression,1,4,dft_profile_weighted_mean_oxi_asymmetry,0.009833891742340173
delta_pos,published_plus_profiles,regression,2,0,litraj_min_volume,-0.046043296883995555
delta_pos,published_plus_profiles,regression,2,0,litraj_edge_length,0.03096516336625932
delta_pos,published_plus_profiles,regression,2,0,litraj_max_weighted_mean_oxidation,0.003914181912261561
delta_pos,published_plus_profiles,regression,2,0,litraj_max_volume,-0.012317292875894115
delta_pos,published_plus_profiles,regression,2,0,litraj_min_mean_covalent_radius,-0.0005302032482843444
delta_pos,published_plus_profiles,regression,2,0,dft_profile_volume_min,0.00296303647528795
delta_pos,published_plus_profiles,regression,2,0,dft_profile_volume_max,-0.0013320629889232993
delta_pos,published_plus_profiles,regression,2,0,dft_profile_volume_range,0.004335948839434556
delta_pos,published_plus_profiles,regression,2,0,dft_profile_volume_s_min,0.008868508686455723
delta_pos,published_plus_profiles,regression,2,0,dft_profile_volume_s_max,0.045348915219987296
delta_pos,published_plus_profiles,regression,2,0,dft_profile_volume_asymmetry,0.008396181082249599
delta_pos,published_plus_profiles,regression,2,0,dft_profile_effective_cn_min,-0.03442046604197513
delta_pos,published_plus_profiles,regression,2,0,dft_profile_effective_cn_max,-0.00033108019435657
delta_pos,published_plus_profiles,regression,2,0,dft_profile_effective_cn_range,0.011036094913492445
delta_pos,published_plus_profiles,regression,2,0,dft_profile_effective_cn_s_min,0.01073916942582731
delta_pos,published_plus_profiles,regression,2,0,dft_profile_effective_cn_s_max,0.002038490184875452
delta_pos,published_plus_profiles,regression,2,0,dft_profile_effective_cn_asymmetry,0.0004954500510574444
delta_pos,published_plus_profiles,regression,2,0,dft_profile_mean_rc_min,-0.00898439893861458
delta_pos,published_plus_profiles,regression,2,0,dft_profile_mean_rc_max,0.008871124746784975
delta_pos,published_plus_profiles,regression,2,0,dft_profile_mean_rc_range,-0.01582491135548214
delta_pos,published_plus_profiles,regression,2,0,dft_profile_mean_rc_s_min,-0.0414555685295066
delta_pos,published_plus_profiles,regression,2,0,dft_profile_mean_rc_s_max,0.001360644372352393
delta_pos,published_plus_profiles,regression,2,0,dft_profile_mean_rc_asymmetry,0.011309051415154592
delta_pos,published_plus_profiles,regression,2,0,dft_profile_weighted_mean_oxi_min,-0.0012731697328425273
delta_pos,published_plus_profiles,regression,2,0,dft_profile_weighted_mean_oxi_max,0.003594829998432081
delta_pos,published_plus_profiles,regression,2,0,dft_profile_weighted_mean_oxi_range,0.10658893833211591
delta_pos,published_plus_profiles,regression,2,0,dft_profile_weighted_mean_oxi_s_min,0.0015588442680936065
delta_pos,published_plus_profiles,regression,2,0,dft_profile_weighted_mean_oxi_s_max,-0.008473051714123825
delta_pos,published_plus_profiles,regression,2,0,dft_profile_weighted_mean_oxi_asymmetry,-0.005519648725929249
delta_pos,published_plus_profiles,regression,2,1,litraj_min_volume,-0.05041098102983588
delta_pos,published_plus_profiles,regression,2,1,litraj_edge_length,-0.03126054382876142
delta_pos,published_plus_profiles,regression,2,1,litraj_max_weighted_mean_oxidation,-0.023453478595584665
delta_pos,published_plus_profiles,regression,2,1,litraj_max_volume,-0.002628535784561681
delta_pos,published_plus_profiles,regression,2,1,litraj_min_mean_covalent_radius,-0.008611525349335514
delta_pos,published_plus_profiles,regression,2,1,dft_profile_volume_min,-0.019799958914715976
delta_pos,published_plus_profiles,regression,2,1,dft_profile_volume_max,-0.012079905037331695
delta_pos,published_plus_profiles,regression,2,1,dft_profile_volume_range,0.022064640904240873
delta_pos,published_plus_profiles,regression,2,1,dft_profile_volume_s_min,0.0008360963663707199
delta_pos,published_plus_profiles,regression,2,1,dft_profile_volume_s_max,-0.019960751993410186
delta_pos,published_plus_profiles,regression,2,1,dft_profile_volume_asymmetry,-0.00588360659369358
delta_pos,published_plus_profiles,regression,2,1,dft_profile_effective_cn_min,0.0015222899153468639
delta_pos,published_plus_profiles,regression,2,1,dft_profile_effective_cn_max,-0.009746516611631062
delta_pos,published_plus_profiles,regression,2,1,dft_profile_effective_cn_range,-0.006684281504282241
delta_pos,published_plus_profiles,regression,2,1,dft_profile_effective_cn_s_min,0.003954491199267718
delta_pos,published_plus_profiles,regression,2,1,dft_profile_effective_cn_s_max,-0.003919057005812743
delta_pos,published_plus_profiles,regression,2,1,dft_profile_effective_cn_asymmetry,-0.007056523423678351
delta_pos,published_plus_profiles,regression,2,1,dft_profile_mean_rc_min,-0.0007700135780019934
delta_pos,published_plus_profiles,regression,2,1,dft_profile_mean_rc_max,-0.0034229072913740666
delta_pos,published_plus_profiles,regression,2,1,dft_profile_mean_rc_range,0.027341239168556575
delta_pos,published_plus_profiles,regression,2,1,dft_profile_mean_rc_s_min,0.004633685427065659
delta_pos,published_plus_profiles,regression,2,1,dft_profile_mean_rc_s_max,0.0013470544793490191
delta_pos,published_plus_profiles,regression,2,1,dft_profile_mean_rc_asymmetry,0.014210726918073124
delta_pos,published_plus_profiles,regression,2,1,dft_profile_weighted_mean_oxi_min,0.004411279895182529
delta_pos,published_plus_profiles,regression,2,1,dft_profile_weighted_mean_oxi_max,0.0022561804867486934
delta_pos,published_plus_profiles,regression,2,1,dft_profile_weighted_mean_oxi_range,-0.09517529059695828
delta_pos,published_plus_profiles,regression,2,1,dft_profile_weighted_mean_oxi_s_min,0.002989432855363905
delta_pos,published_plus_profiles,regression,2,1,dft_profile_weighted_mean_oxi_s_max,0.012156263334003992
delta_pos,published_plus_profiles,regression,2,1,dft_profile_weighted_mean_oxi_asymmetry,-0.0016180156317040506
delta_pos,published_plus_profiles,regression,2,2,litraj_min_volume,0.03346524098628145
delta_pos,published_plus_profiles,regression,2,2,litraj_edge_length,0.007342388910634989
delta_pos,published_plus_profiles,regression,2,2,litraj_max_weighted_mean_oxidation,-0.008284106205038277
delta_pos,published_plus_profiles,regression,2,2,litraj_max_volume,-0.008880060263759537
delta_pos,published_plus_profiles,regression,2,2,litraj_min_mean_covalent_radius,0.002321315944169733
delta_pos,published_plus_profiles,regression,2,2,dft_profile_volume_min,-0.015747880936928693
delta_pos,published_plus_profiles,regression,2,2,dft_profile_volume_max,-0.0033906140753181546
delta_pos,published_plus_profiles,regression,2,2,dft_profile_volume_range,-0.002540216122977945
delta_pos,published_plus_profiles,regression,2,2,dft_profile_volume_s_min,-0.0025623916580013173
delta_pos,published_plus_profiles,regression,2,2,dft_profile_volume_s_max,-0.01231874873565042
delta_pos,published_plus_profiles,regression,2,2,dft_profile_volume_asymmetry,0.0015834703581414367
delta_pos,published_plus_profiles,regression,2,2,dft_profile_effective_cn_min,0.00035185472590382183
delta_pos,published_plus_profiles,regression,2,2,dft_profile_effective_cn_max,-0.006229700836578811
delta_pos,published_plus_profiles,regression,2,2,dft_profile_effective_cn_range,0.0012444338261607957
delta_pos,published_plus_profiles,regression,2,2,dft_profile_effective_cn_s_min,0.021566032125219126
delta_pos,published_plus_profiles,regression,2,2,dft_profile_effective_cn_s_max,-0.002773846046506545
delta_pos,published_plus_profiles,regression,2,2,dft_profile_effective_cn_asymmetry,0.0016506828813478425
delta_pos,published_plus_profiles,regression,2,2,dft_profile_mean_rc_min,-0.009819224711510977
delta_pos,published_plus_profiles,regression,2,2,dft_profile_mean_rc_max,-0.0028657091341028895
delta_pos,published_plus_profiles,regression,2,2,dft_profile_mean_rc_range,-0.016761025143359642
delta_pos,published_plus_profiles,regression,2,2,dft_profile_mean_rc_s_min,0.006349363117268858
delta_pos,published_plus_profiles,regression,2,2,dft_profile_mean_rc_s_max,0.0006557049351256783
delta_pos,published_plus_profiles,regression,2,2,dft_profile_mean_rc_asymmetry,0.001280709874301289
delta_pos,published_plus_profiles,regression,2,2,dft_profile_weighted_mean_oxi_min,-0.0028232106304102444
delta_pos,published_plus_profiles,regression,2,2,dft_profile_weighted_mean_oxi_max,-0.01652561125125085
delta_pos,published_plus_profiles,regression,2,2,dft_profile_weighted_mean_oxi_range,0.020593015500376177
delta_pos,published_plus_profiles,regression,2,2,dft_profile_weighted_mean_oxi_s_min,0.002830776431262727
delta_pos,published_plus_profiles,regression,2,2,dft_profile_weighted_mean_oxi_s_max,-0.0004440318000544785
delta_pos,published_plus_profiles,regression,2,2,dft_profile_weighted_mean_oxi_asymmetry,-0.006708029851493658
delta_pos,published_plus_profiles,regression,2,3,litraj_min_volume,-0.12297417178577019
delta_pos,published_plus_profiles,regression,2,3,litraj_edge_length,-0.025805676733828387
delta_pos,published_plus_profiles,regression,2,3,litraj_max_weighted_mean_oxidation,0.004243546116356134
delta_pos,published_plus_profiles,regression,2,3,litraj_max_volume,-0.03658239553480169
delta_pos,published_plus_profiles,regression,2,3,litraj_min_mean_covalent_radius,0.0018120311843838888
delta_pos,published_plus_profiles,regression,2,3,dft_profile_volume_min,0.008177469770654922
delta_pos,published_plus_profiles,regression,2,3,dft_profile_volume_max,-0.02080464297829354
delta_pos,published_plus_profiles,regression,2,3,dft_profile_volume_range,0.013493670440081873
delta_pos,published_plus_profiles,regression,2,3,dft_profile_volume_s_min,-0.002201965002774031
delta_pos,published_plus_profiles,regression,2,3,dft_profile_volume_s_max,-0.008300919695006348
delta_pos,published_plus_profiles,regression,2,3,dft_profile_volume_asymmetry,0.001756134775851903
delta_pos,published_plus_profiles,regression,2,3,dft_profile_effective_cn_min,-0.010606120935675145
delta_pos,published_plus_profiles,regression,2,3,dft_profile_effective_cn_max,-0.014611304179176443
delta_pos,published_plus_profiles,regression,2,3,dft_profile_effective_cn_range,0.004605624310299872
delta_pos,published_plus_profiles,regression,2,3,dft_profile_effective_cn_s_min,-0.001900264376862637
delta_pos,published_plus_profiles,regression,2,3,dft_profile_effective_cn_s_max,-0.007399507747116951
delta_pos,published_plus_profiles,regression,2,3,dft_profile_effective_cn_asymmetry,-0.009172479046332116
delta_pos,published_plus_profiles,regression,2,3,dft_profile_mean_rc_min,-0.01613180631926059
delta_pos,published_plus_profiles,regression,2,3,dft_profile_mean_rc_max,-0.008453199801174316
delta_pos,published_plus_profiles,regression,2,3,dft_profile_mean_rc_range,-0.012436018520856296
delta_pos,published_plus_profiles,regression,2,3,dft_profile_mean_rc_s_min,0.04861924217919955
delta_pos,published_plus_profiles,regression,2,3,dft_profile_mean_rc_s_max,-0.007656010234294186
delta_pos,published_plus_profiles,regression,2,3,dft_profile_mean_rc_asymmetry,0.038609835591487895
delta_pos,published_plus_profiles,regression,2,3,dft_profile_weighted_mean_oxi_min,-0.028287703579584544
delta_pos,published_plus_profiles,regression,2,3,dft_profile_weighted_mean_oxi_max,0.03905875232685463
delta_pos,published_plus_profiles,regression,2,3,dft_profile_weighted_mean_oxi_range,0.009991305754630364
delta_pos,published_plus_profiles,regression,2,3,dft_profile_weighted_mean_oxi_s_min,-0.001066218042346856
delta_pos,published_plus_profiles,regression,2,3,dft_profile_weighted_mean_oxi_s_max,0.04306035961560384
delta_pos,published_plus_profiles,regression,2,3,dft_profile_weighted_mean_oxi_asymmetry,-0.009681694191382428
delta_pos,published_plus_profiles,regression,2,4,litraj_min_volume,0.09575235604585808
delta_pos,published_plus_profiles,regression,2,4,litraj_edge_length,-0.008844329582747168
delta_pos,published_plus_profiles,regression,2,4,litraj_max_weighted_mean_oxidation,0.010398980770606414
delta_pos,published_plus_profiles,regression,2,4,litraj_max_volume,-0.003809258143401717
delta_pos,published_plus_profiles,regression,2,4,litraj_min_mean_covalent_radius,-0.006266166674195328
delta_pos,published_plus_profiles,regression,2,4,dft_profile_volume_min,0.0010625455487920377
delta_pos,published_plus_profiles,regression,2,4,dft_profile_volume_max,-0.0030179219491434095
delta_pos,published_plus_profiles,regression,2,4,dft_profile_volume_range,3.892486139533968e-05
delta_pos,published_plus_profiles,regression,2,4,dft_profile_volume_s_min,-0.0013837789969570746
delta_pos,published_plus_profiles,regression,2,4,dft_profile_volume_s_max,-0.0007534754842645208
delta_pos,published_plus_profiles,regression,2,4,dft_profile_volume_asymmetry,-0.002186724240317295
delta_pos,published_plus_profiles,regression,2,4,dft_profile_effective_cn_min,0.007042815566901561
delta_pos,published_plus_profiles,regression,2,4,dft_profile_effective_cn_max,-0.02177987236760104
delta_pos,published_plus_profiles,regression,2,4,dft_profile_effective_cn_range,0.0110403716877846
delta_pos,published_plus_profiles,regression,2,4,dft_profile_effective_cn_s_min,0.01799858445636693
delta_pos,published_plus_profiles,regression,2,4,dft_profile_effective_cn_s_max,0.0006901514888426608
delta_pos,published_plus_profiles,regression,2,4,dft_profile_effective_cn_asymmetry,-0.0027212212784704093
delta_pos,published_plus_profiles,regression,2,4,dft_profile_mean_rc_min,-0.000966952019228362
delta_pos,published_plus_profiles,regression,2,4,dft_profile_mean_rc_max,0.0011024009380511401
delta_pos,published_plus_profiles,regression,2,4,dft_profile_mean_rc_range,-0.002179021642130241
delta_pos,published_plus_profiles,regression,2,4,dft_profile_mean_rc_s_min,0.009773973984629869
delta_pos,published_plus_profiles,regression,2,4,dft_profile_mean_rc_s_max,-0.001201821256678559
delta_pos,published_plus_profiles,regression,2,4,dft_profile_mean_rc_asymmetry,-0.0023939703935286216
delta_pos,published_plus_profiles,regression,2,4,dft_profile_weighted_mean_oxi_min,-0.0067979144233120126
delta_pos,published_plus_profiles,regression,2,4,dft_profile_weighted_mean_oxi_max,0.0028595176296318803
delta_pos,published_plus_profiles,regression,2,4,dft_profile_weighted_mean_oxi_range,0.08184232450674334
delta_pos,published_plus_profiles,regression,2,4,dft_profile_weighted_mean_oxi_s_min,0.0022899758879718624
delta_pos,published_plus_profiles,regression,2,4,dft_profile_weighted_mean_oxi_s_max,0.0022839649966253095
delta_pos,published_plus_profiles,regression,2,4,dft_profile_weighted_mean_oxi_asymmetry,0.006170355155357576
delta_pos,published_plus_profiles,regression,3,0,litraj_min_volume,-0.31078394940757925
delta_pos,published_plus_profiles,regression,3,0,litraj_edge_length,-0.036868886878671736
delta_pos,published_plus_profiles,regression,3,0,litraj_max_weighted_mean_oxidation,-0.01684271292186401
delta_pos,published_plus_profiles,regression,3,0,litraj_max_volume,-0.053720624884246115
delta_pos,published_plus_profiles,regression,3,0,litraj_min_mean_covalent_radius,-0.00047333178843200763
delta_pos,published_plus_profiles,regression,3,0,dft_profile_volume_min,-0.14713792337432685
delta_pos,published_plus_profiles,regression,3,0,dft_profile_volume_max,-0.0598281072258251
delta_pos,published_plus_profiles,regression,3,0,dft_profile_volume_range,0.005579259584214791
delta_pos,published_plus_profiles,regression,3,0,dft_profile_volume_s_min,-4.976470236317532e-05
