outcome,feature_set,task,model,permutation,score
delta_pos,published_litraj,regression,ridge,220,-0.05968311019498622
delta_pos,published_litraj,regression,random_forest,221,-0.07084201346467892
delta_pos,published_litraj,regression,ridge,221,-0.029580292731605073
delta_pos,published_litraj,regression,random_forest,222,-0.07461299819559324
delta_pos,published_litraj,regression,ridge,222,-0.0446029701668196
delta_pos,published_litraj,regression,random_forest,223,-0.13598703329675027
delta_pos,published_litraj,regression,ridge,223,-0.06370847812331193
delta_pos,published_litraj,regression,random_forest,224,-0.016870757921420464
delta_pos,published_litraj,regression,ridge,224,-0.02979486202215127
delta_pos,published_litraj,regression,random_forest,225,-0.0780383658964748
delta_pos,published_litraj,regression,ridge,225,-0.07649286802819748
delta_pos,published_litraj,regression,random_forest,226,-0.06038923133228944
delta_pos,published_litraj,regression,ridge,226,-0.06307589440221584
delta_pos,published_litraj,regression,random_forest,227,-0.07951773013667933
delta_pos,published_litraj,regression,ridge,227,-0.08250896346991325
delta_pos,published_litraj,regression,random_forest,228,-0.06657750216298626
delta_pos,published_litraj,regression,ridge,228,-0.057769178157740006
delta_pos,published_litraj,regression,random_forest,229,-0.06075749750132209
delta_pos,published_litraj,regression,ridge,229,-0.056828428524943145
delta_pos,published_litraj,regression,random_forest,230,-0.08817401944002301
delta_pos,published_litraj,regression,ridge,230,-0.07812362556508004
delta_pos,published_litraj,regression,random_forest,231,-0.021184113476191514
delta_pos,published_litraj,regression,ridge,231,-0.037303267354561465
delta_pos,published_litraj,regression,random_forest,232,-0.026475393354240817
delta_pos,published_litraj,regression,ridge,232,-0.01191098071256147
delta_pos,published_litraj,regression,random_forest,233,-0.08193070349112377
delta_pos,published_litraj,regression,ridge,233,-0.06562794706050772
delta_pos,published_litraj,regression,random_forest,234,-0.027199929120659237
delta_pos,published_litraj,regression,ridge,234,-0.055826403803357724
delta_pos,published_litraj,regression,random_forest,235,-0.09212245731404782
delta_pos,published_litraj,regression,ridge,235,-0.10070986143819105
delta_pos,published_litraj,regression,random_forest,236,-0.049309620909804466
delta_pos,published_litraj,regression,ridge,236,-0.04411211324284281
delta_pos,published_litraj,regression,random_forest,237,-0.06284457692886598
delta_pos,published_litraj,regression,ridge,237,-0.02474902558167521
delta_pos,published_litraj,regression,random_forest,238,-0.08096412270137524
delta_pos,published_litraj,regression,ridge,238,-0.06805021229081912
delta_pos,published_litraj,regression,random_forest,239,-0.0751489002163365
delta_pos,published_litraj,regression,ridge,239,-0.04073481054130466
delta_pos,published_litraj,regression,random_forest,240,-0.12892865024581174
delta_pos,published_litraj,regression,ridge,240,-0.049790761256123896
delta_pos,published_litraj,regression,random_forest,241,-0.07757979991421812
delta_pos,published_litraj,regression,ridge,241,-0.030439645864942588
delta_pos,published_litraj,regression,random_forest,242,-0.06509874427899798
delta_pos,published_litraj,regression,ridge,242,-0.04945423694668849
delta_pos,published_litraj,regression,random_forest,243,-0.04722358500339061
delta_pos,published_litraj,regression,ridge,243,-0.06054899394519837
delta_pos,published_litraj,regression,random_forest,244,-0.028905081549153177
delta_pos,published_litraj,regression,ridge,244,-0.0733932927318874
delta_pos,published_litraj,regression,random_forest,245,-0.03067685986003671
delta_pos,published_litraj,regression,ridge,245,-0.05893736078848062
delta_pos,published_litraj,regression,random_forest,246,-0.06442232763278129
delta_pos,published_litraj,regression,ridge,246,-0.02685105846601815
delta_pos,published_litraj,regression,random_forest,247,-0.09272561710977836
delta_pos,published_litraj,regression,ridge,247,-0.05366585669097827
delta_pos,published_litraj,regression,random_forest,248,-0.04834946658445627
delta_pos,published_litraj,regression,ridge,248,-0.10748828209100969
delta_pos,published_litraj,regression,random_forest,249,-0.0890767382182748
delta_pos,published_litraj,regression,ridge,249,-0.08862697228531266
delta_pos,published_litraj,regression,random_forest,250,-0.09312948503763666
delta_pos,published_litraj,regression,ridge,250,-0.043652913771400015
delta_pos,published_litraj,regression,random_forest,251,-0.06754580593261614
delta_pos,published_litraj,regression,ridge,251,-0.04635587673671748
delta_pos,published_litraj,regression,random_forest,252,-0.07276158231181917
delta_pos,published_litraj,regression,ridge,252,-0.04977195394774103
delta_pos,published_litraj,regression,random_forest,253,-0.05781898605090441
delta_pos,published_litraj,regression,ridge,253,-0.03654142615021625
delta_pos,published_litraj,regression,random_forest,254,-0.03881896553249596
delta_pos,published_litraj,regression,ridge,254,-0.02782070013427327
delta_pos,published_litraj,regression,random_forest,255,-0.06822442884200616
delta_pos,published_litraj,regression,ridge,255,-0.04413569937080215
delta_pos,published_litraj,regression,random_forest,256,-0.05218383683195702
delta_pos,published_litraj,regression,ridge,256,-0.04124457332119069
delta_pos,published_litraj,regression,random_forest,257,-0.055696539794528044
delta_pos,published_litraj,regression,ridge,257,-0.03343121368128861
delta_pos,published_litraj,regression,random_forest,258,-0.03531463191456772
delta_pos,published_litraj,regression,ridge,258,-0.025909843496455733
delta_pos,published_litraj,regression,random_forest,259,-0.07879687353655532
delta_pos,published_litraj,regression,ridge,259,-0.07160639397439339
delta_pos,published_litraj,regression,random_forest,260,-0.08198896510459408
delta_pos,published_litraj,regression,ridge,260,-0.033820109770023477
delta_pos,published_litraj,regression,random_forest,261,-0.061849619737524564
delta_pos,published_litraj,regression,ridge,261,-0.06953993216058954
delta_pos,published_litraj,regression,random_forest,262,-0.07728191887169886
delta_pos,published_litraj,regression,ridge,262,-0.03558390545867061
delta_pos,published_litraj,regression,random_forest,263,-0.07780977189508216
delta_pos,published_litraj,regression,ridge,263,-0.051594532844859466
delta_pos,published_litraj,regression,random_forest,264,-0.08313206342503685
delta_pos,published_litraj,regression,ridge,264,-0.06540504173799452
delta_pos,published_litraj,regression,random_forest,265,-0.011915605698428467
delta_pos,published_litraj,regression,ridge,265,-0.029789447956708036
delta_pos,published_litraj,regression,random_forest,266,-0.09036633682035992
delta_pos,published_litraj,regression,ridge,266,-0.06940061964720272
delta_pos,published_litraj,regression,random_forest,267,-0.05696716493222933
delta_pos,published_litraj,regression,ridge,267,-0.07497573502018313
delta_pos,published_litraj,regression,random_forest,268,-0.06130330540001694
delta_pos,published_litraj,regression,ridge,268,-0.05201525854061926
delta_pos,published_litraj,regression,random_forest,269,-0.08892298860026311
delta_pos,published_litraj,regression,ridge,269,-0.04448229888890827
delta_pos,published_litraj,regression,random_forest,270,-0.05265996777891957
delta_pos,published_litraj,regression,ridge,270,-0.04022311348512435
delta_pos,published_litraj,regression,random_forest,271,-0.07220810848209677
delta_pos,published_litraj,regression,ridge,271,-0.029542264475563407
delta_pos,published_litraj,regression,random_forest,272,-0.08688530834021943
delta_pos,published_litraj,regression,ridge,272,-0.0685084903004373
delta_pos,published_litraj,regression,random_forest,273,-0.06318546199464758
delta_pos,published_litraj,regression,ridge,273,-0.05052414643819132
delta_pos,published_litraj,regression,random_forest,274,-0.08119264342638528
delta_pos,published_litraj,regression,ridge,274,-0.029552805213240486
delta_pos,published_litraj,regression,random_forest,275,-0.08052010649802413
delta_pos,published_litraj,regression,ridge,275,-0.05704806916395615
delta_pos,published_litraj,regression,random_forest,276,-0.04682645824366831
delta_pos,published_litraj,regression,ridge,276,-0.03172609387502658
delta_pos,published_litraj,regression,random_forest,277,-0.06379792391055786
delta_pos,published_litraj,regression,ridge,277,-0.041243707210907844
delta_pos,published_litraj,regression,random_forest,278,-0.044901364690649495
delta_pos,published_litraj,regression,ridge,278,-0.06133147220317945
delta_pos,published_litraj,regression,random_forest,279,-0.06258715450755811
delta_pos,published_litraj,regression,ridge,279,-0.06584206742483541
delta_pos,published_litraj,regression,random_forest,280,-0.036954169462549744
delta_pos,published_litraj,regression,ridge,280,-0.07665780833079114
delta_pos,published_litraj,regression,random_forest,281,-0.004499596643662174
delta_pos,published_litraj,regression,ridge,281,-0.02168495313467127
delta_pos,published_litraj,regression,random_forest,282,-0.04077014928401364
delta_pos,published_litraj,regression,ridge,282,-0.03383379072972552
delta_pos,published_litraj,regression,random_forest,283,-0.024126794939870067
delta_pos,published_litraj,regression,ridge,283,-0.0256490190484554
delta_pos,published_litraj,regression,random_forest,284,-0.06707145110382925
delta_pos,published_litraj,regression,ridge,284,-0.06074089568686116
delta_pos,published_litraj,regression,random_forest,285,-0.053795022860010235
delta_pos,published_litraj,regression,ridge,285,-0.04408475233764928
delta_pos,published_litraj,regression,random_forest,286,-0.052808986828660774
delta_pos,published_litraj,regression,ridge,286,-0.04136581766325165
delta_pos,published_litraj,regression,random_forest,287,-0.08034702171490175
delta_pos,published_litraj,regression,ridge,287,-0.05427728649621222
delta_pos,published_litraj,regression,random_forest,288,-0.04697118909347682
delta_pos,published_litraj,regression,ridge,288,-0.03556023349064976
delta_pos,published_litraj,regression,random_forest,289,0.0129780551845308
delta_pos,published_litraj,regression,ridge,289,-0.05388909511377273
delta_pos,published_litraj,regression,random_forest,290,-0.05017071906873498
delta_pos,published_litraj,regression,ridge,290,-0.0455763501894586
delta_pos,published_litraj,regression,random_forest,291,-0.051280242789438435
delta_pos,published_litraj,regression,ridge,291,-0.05109721124746467
delta_pos,published_litraj,regression,random_forest,292,-0.01841776990384274
delta_pos,published_litraj,regression,ridge,292,-0.05630808496742299
delta_pos,published_litraj,regression,random_forest,293,-0.07696667889065005
delta_pos,published_litraj,regression,ridge,293,-0.06450883518585807
delta_pos,published_litraj,regression,random_forest,294,-0.05967175101065627
delta_pos,published_litraj,regression,ridge,294,-0.04347172262988428
delta_pos,published_litraj,regression,random_forest,295,-0.06258800296184519
delta_pos,published_litraj,regression,ridge,295,-0.05489380041825305
delta_pos,published_litraj,regression,random_forest,296,-0.08997664486006432
delta_pos,published_litraj,regression,ridge,296,-0.054602604666274604
delta_pos,published_litraj,regression,random_forest,297,-0.05608288111835864
delta_pos,published_litraj,regression,ridge,297,-0.057935829388684
delta_pos,published_litraj,regression,random_forest,298,-0.0033071814613623075
delta_pos,published_litraj,regression,ridge,298,-0.08180350745439582
delta_pos,published_litraj,regression,random_forest,299,-0.02745377457750261
delta_pos,published_litraj,regression,ridge,299,-0.01495806370823798
delta_pos,published_litraj,regression,random_forest,300,-0.055673079964796514
delta_pos,published_litraj,regression,ridge,300,-0.044549165485766574
delta_pos,published_litraj,regression,random_forest,301,-0.05798894884896129
delta_pos,published_litraj,regression,ridge,301,-0.01901909144720888
delta_pos,published_litraj,regression,random_forest,302,-0.060124819915862736
delta_pos,published_litraj,regression,ridge,302,-0.04966502029930893
delta_pos,published_litraj,regression,random_forest,303,-0.06304576750092764
delta_pos,published_litraj,regression,ridge,303,-0.048458146612775296
delta_pos,published_litraj,regression,random_forest,304,-0.08876391593823049
delta_pos,published_litraj,regression,ridge,304,-0.04678757953169841
delta_pos,published_litraj,regression,random_forest,305,0.002734110208663376
delta_pos,published_litraj,regression,ridge,305,-0.04565372039336515
delta_pos,published_litraj,regression,random_forest,306,-0.03634301626740284
delta_pos,published_litraj,regression,ridge,306,-0.03284978804586949
delta_pos,published_litraj,regression,random_forest,307,-0.053492375270508895
delta_pos,published_litraj,regression,ridge,307,-0.015110336124312219
delta_pos,published_litraj,regression,random_forest,308,-0.062229603626523966
delta_pos,published_litraj,regression,ridge,308,-0.042159608210653746
